dyear,daily_fare,daily_miles,var,group,year
2019-09-20,3609266.220000008,593395.4699999938,ratecode,City,2019
2019-09-20,443314.62,112800.19999999978,ratecode,JFK,2019
2019-09-20,54912.06,10566.210000000005,ratecode,EWR,2019
2019-09-20,21373.38,4288.260000000001,ratecode,Suburb,2019
2019-09-21,3329488.1214000066,569526.3599999818,ratecode,City,2019
2019-09-21,379581.93,96612.05000000037,ratecode,JFK,2019
2019-09-21,37008.090000000004,7468.8099999999995,ratecode,EWR,2019
2019-09-21,14032.62,2937.1499999999996,ratecode,Suburb,2019
2019-09-22,2948585.0309999962,539638.4299999989,ratecode,City,2019
2019-09-22,500937.57,127658.85999999988,ratecode,JFK,2019
2019-09-22,49780.71,10072.989999999998,ratecode,EWR,2019
2019-09-22,18180.666,3828.359999999999,ratecode,Suburb,2019
2019-09-23,3246762.569399994,492597.39999999077,ratecode,City,2019
2019-09-23,472137.12,124676.62000000008,ratecode,JFK,2019
2019-09-23,46169.55,9274.710000000005,ratecode,EWR,2019
2019-09-23,18138.96,3807.629999999999,ratecode,Suburb,2019
2019-09-24,3243054.57839999,516815.0999999979,ratecode,City,2019
2019-09-24,389162.97000000003,100709.50999999963,ratecode,JFK,2019
2019-09-24,43481.718,8812.739999999996,ratecode,EWR,2019
2019-09-24,17167.5,3443.6399999999985,ratecode,Suburb,2019
2019-09-25,3404310.4619999942,536055.1599999928,ratecode,City,2019
2019-09-25,403634.7,105040.33000000007,ratecode,JFK,2019
2019-09-25,57251.88,11247.82000000001,ratecode,EWR,2019
2019-09-25,16712.64,3337.5899999999997,ratecode,Suburb,2019
2019-09-26,3635361.727200008,587669.5600000026,ratecode,City,2019
2019-09-26,463939.40880000003,120055.63999999984,ratecode,JFK,2019
2019-09-26,71536.5,13791.210000000005,ratecode,EWR,2019
2019-09-26,18084.15,3608.980000000001,ratecode,Suburb,2019
2019-09-27,3580404.3702000007,586692.7299999908,ratecode,City,2019
2019-09-27,436335.48,112100.8799999998,ratecode,JFK,2019
2019-09-27,66317.58,12768.729999999996,ratecode,EWR,2019
2019-09-27,18111.24,3691.8500000000004,ratecode,Suburb,2019
2019-09-28,3233821.8654000047,562269.9200000125,ratecode,City,2019
2019-09-28,355129.74,89487.27999999987,ratecode,JFK,2019
2019-09-28,41612.13,8337.629999999996,ratecode,EWR,2019
2019-09-28,14123.34,3038.630000000002,ratecode,Suburb,2019
2019-09-29,2747324.147399993,520500.0200000053,ratecode,City,2019
2019-09-29,438725.07,111908.92000000042,ratecode,JFK,2019
2019-09-29,56059.92,11225.020000000002,ratecode,EWR,2019
2019-09-29,18801.09,3968.2899999999995,ratecode,Suburb,2019
2019-09-30,2445401.498399989,448455.9900000042,ratecode,City,2019
2019-09-30,399421.89,100684.12000000017,ratecode,JFK,2019
2019-09-30,35872.2,7313.98000000001,ratecode,EWR,2019
2019-09-30,17398.08,3616.2300000000014,ratecode,Suburb,2019
2019-10-01,2915660.3489999822,510558.55999998987,ratecode,City,2019
2019-10-01,375245.64,94818.11,ratecode,JFK,2019
2019-10-01,34724.97,7064.050000000003,ratecode,EWR,2019
2019-10-01,15130.08,3244.81,ratecode,Suburb,2019
2019-10-02,3594694.8869999945,577301.2099999925,ratecode,City,2019
2019-10-02,414364.86,105518.90000000015,ratecode,JFK,2019
2019-10-02,38144.61,7368.970000000006,ratecode,EWR,2019
2019-10-02,18567.99,3692.4200000000005,ratecode,Suburb,2019
2019-10-03,3865785.3108000048,593917.1700000017,ratecode,City,2019
2019-10-03,404354.05919999996,103570.96999999999,ratecode,JFK,2019
2019-10-03,50219.19,9364.289999999986,ratecode,EWR,2019
2019-10-03,16463.79,3299.9500000000007,ratecode,Suburb,2019
2019-10-04,3722696.762400008,612619.5500000034,ratecode,City,2019
2019-10-04,434275.38,110305.15,ratecode,JFK,2019
2019-10-04,56698.74,10718.550000000016,ratecode,EWR,2019
2019-10-04,20353.41,4123.830000000003,ratecode,Suburb,2019
2019-10-05,3318525.201600009,560456.740000001,ratecode,City,2019
2019-10-05,327695.76,82487.98999999982,ratecode,JFK,2019
2019-10-05,31888.71,6354.499999999996,ratecode,EWR,2019
2019-10-05,17929.170000000002,3595.03,ratecode,Suburb,2019
2019-10-06,2850013.6937999935,508953.86999999324,ratecode,City,2019
2019-10-06,466305.84,119226.26999999981,ratecode,JFK,2019
2019-10-06,56475.72,11528.099999999999,ratecode,EWR,2019
2019-10-06,16212.042000000001,3381.219999999997,ratecode,Suburb,2019
2019-10-07,3044825.2295999844,524337.0799999958,ratecode,City,2019
2019-10-07,428384.90520000004,108147.06999999999,ratecode,JFK,2019
2019-10-07,39092.76,7991.480000000005,ratecode,EWR,2019
2019-10-07,19679.94,4058.150000000001,ratecode,Suburb,2019
2019-10-08,3117638.9285999904,520143.6400000004,ratecode,City,2019
2019-10-08,343849.4388,87147.87999999989,ratecode,JFK,2019
2019-10-08,36941.94,7549.410000000005,ratecode,EWR,2019
2019-10-08,13179.6,2717.329999999999,ratecode,Suburb,2019
2019-10-09,3026633.0471999934,513152.62000000407,ratecode,City,2019
2019-10-09,352714.32,89358.7300000001,ratecode,JFK,2019
2019-10-09,38877.3,7834.499999999989,ratecode,EWR,2019
2019-10-09,12227.04,2691.4899999999993,ratecode,Suburb,2019
2019-10-10,3684437.6940000085,596514.4400000022,ratecode,City,2019
2019-10-10,433266.75,110968.64999999972,ratecode,JFK,2019
2019-10-10,50274.0,9857.550000000005,ratecode,EWR,2019
2019-10-10,15514.380000000001,3154.340000000001,ratecode,Suburb,2019
2019-10-11,3678645.2723999955,604615.1100000067,ratecode,City,2019
2019-10-11,457535.61,117267.49000000006,ratecode,JFK,2019
2019-10-11,57430.17,10914.750000000004,ratecode,EWR,2019
2019-10-11,17758.44,3631.059999999999,ratecode,Suburb,2019
2019-10-12,3215680.1838000044,550291.3799999916,ratecode,City,2019
2019-10-12,352376.01,87266.4,ratecode,JFK,2019
2019-10-12,42388.29,8569.879999999994,ratecode,EWR,2019
2019-10-12,17019.45,3508.480000000001,ratecode,Suburb,2019
2019-10-13,2851673.0256000017,523195.0700000065,ratecode,City,2019
2019-10-13,442376.3988,113143.12999999999,ratecode,JFK,2019
2019-10-13,53556.93,10657.639999999987,ratecode,EWR,2019
2019-10-13,17234.28,3586.4799999999996,ratecode,Suburb,2019
2019-10-14,2548361.07539999,475570.59999999753,ratecode,City,2019
2019-10-14,482030.64,121535.35000000031,ratecode,JFK,2019
2019-10-14,47866.77,9769.660000000009,ratecode,EWR,2019
2019-10-14,20037.15,4165.520000000001,ratecode,Suburb,2019
2019-10-15,3442495.3793999916,587584.9600000083,ratecode,City,2019
2019-10-15,443439.36,113744.98999999961,ratecode,JFK,2019
2019-10-15,42038.01,8361.229999999996,ratecode,EWR,2019
2019-10-15,16650.9,3449.1900000000005,ratecode,Suburb,2019
2019-10-16,3676522.159800002,568916.1300000048,ratecode,City,2019
2019-10-16,403013.52,102761.9799999996,ratecode,JFK,2019
2019-10-16,52078.95,10049.300000000003,ratecode,EWR,2019
2019-10-16,16030.35,3298.5599999999995,ratecode,Suburb,2019
2019-10-17,3849791.6016000095,617602.3099999926,ratecode,City,2019
2019-10-17,440439.3,112964.73999999995,ratecode,JFK,2019
2019-10-17,57119.58,11046.699999999999,ratecode,EWR,2019
2019-10-17,18459.0,3736.65,ratecode,Suburb,2019
2019-10-18,3893161.1418000157,638679.8499999886,ratecode,City,2019
2019-10-18,495858.51,127528.67000000045,ratecode,JFK,2019
2019-10-18,66452.4,12439.629999999981,ratecode,EWR,2019
2019-10-18,27078.66,5403.000000000001,ratecode,Suburb,2019
2019-10-19,3407669.42040001,577613.1100000114,ratecode,City,2019
2019-10-19,382805.64,95542.38000000018,ratecode,JFK,2019
2019-10-19,45586.8,9360.969999999998,ratecode,EWR,2019
2019-10-19,15402.87,3232.8899999999994,ratecode,Suburb,2019
2019-10-20,2946058.151399998,539188.6700000014,ratecode,City,2019
2019-10-20,497996.1,127392.75000000022,ratecode,JFK,2019
2019-10-20,58517.55,12042.860000000011,ratecode,EWR,2019
2019-10-20,22575.420000000002,4566.9699999999975,ratecode,Suburb,2019
2019-10-21,2982034.906199993,524437.0199999976,ratecode,City,2019
2019-10-21,461610.79020000005,118001.8900000001,ratecode,JFK,2019
2019-10-21,46258.38,9175.110000000004,ratecode,EWR,2019
2019-10-21,18734.94,3824.5099999999984,ratecode,Suburb,2019
2019-10-22,3401294.714999997,561036.609999989,ratecode,City,2019
2019-10-22,387630.18,98834.21999999975,ratecode,JFK,2019
2019-10-22,40769.19,8119.780000000006,ratecode,EWR,2019
2019-10-22,17182.62,3598.27,ratecode,Suburb,2019
2019-10-23,3639000.4559999965,596166.2500000009,ratecode,City,2019
2019-10-23,416472.5502,105835.16999999972,ratecode,JFK,2019
2019-10-23,52699.5,10217.73,ratecode,EWR,2019
2019-10-23,19682.46,4061.4,ratecode,Suburb,2019
2019-10-24,3872717.0244000107,621298.3599999943,ratecode,City,2019
2019-10-24,456704.01,117221.37999999973,ratecode,JFK,2019
2019-10-24,64027.53,12264.270000000004,ratecode,EWR,2019
2019-10-24,17728.83,3823.529999999998,ratecode,Suburb,2019
2019-10-25,3720362.461200008,612379.2199999968,ratecode,City,2019
2019-10-25,455967.54,117441.94999999953,ratecode,JFK,2019
2019-10-25,56907.27,10771.530000000002,ratecode,EWR,2019
2019-10-25,19079.55,3937.44,ratecode,Suburb,2019
2019-10-26,3459881.7288000155,583812.989999986,ratecode,City,2019
2019-10-26,365893.29,92190.29999999993,ratecode,JFK,2019
2019-10-26,41687.73,8420.179999999997,ratecode,EWR,2019
2019-10-26,11091.402000000002,2328.75,ratecode,Suburb,2019
2019-10-27,2890992.736799999,536748.2300000052,ratecode,City,2019
2019-10-27,488094.39,124175.81999999957,ratecode,JFK,2019
2019-10-27,57078.0,11833.8,ratecode,EWR,2019
2019-10-27,17838.45,3745.7199999999984,ratecode,Suburb,2019
2019-10-28,3073559.920199994,528432.5700000001,ratecode,City,2019
2019-10-28,435259.81799999997,111351.0999999997,ratecode,JFK,2019
2019-10-28,46870.11,9510.870000000004,ratecode,EWR,2019
2019-10-28,17159.31,3522.169999999999,ratecode,Suburb,2019
2019-10-29,3458176.507799997,547865.2999999934,ratecode,City,2019
2019-10-29,352345.14,89911.26999999999,ratecode,JFK,2019
2019-10-29,40207.23,7878.080000000002,ratecode,EWR,2019
2019-10-29,15728.58,3310.1699999999996,ratecode,Suburb,2019
2019-10-30,3474820.2257999936,568487.5999999973,ratecode,City,2019
2019-10-30,371801.43,95224.29000000015,ratecode,JFK,2019
2019-10-30,49093.38,9643.510000000007,ratecode,EWR,2019
2019-10-30,15493.59,3111.419999999999,ratecode,Suburb,2019
2019-10-31,3414517.230600012,549977.2100000061,ratecode,City,2019
2019-10-31,407353.59,103886.21999999956,ratecode,JFK,2019
2019-10-31,45828.090000000004,9202.919999999998,ratecode,EWR,2019
2019-10-31,15320.97,3142.289999999999,ratecode,Suburb,2019
2019-11-01,3997196.5572000206,647597.3299999912,ratecode,City,2019
2019-11-01,436718.52,110733.87999999968,ratecode,JFK,2019
2019-11-01,42705.18,8250.590000000007,ratecode,EWR,2019
2019-11-01,15530.130000000001,3124.81,ratecode,Suburb,2019
2019-11-02,3493825.435800022,578639.4999999936,ratecode,City,2019
2019-11-02,305192.16,75504.25999999998,ratecode,JFK,2019
2019-11-02,32257.260000000002,6588.510000000004,ratecode,EWR,2019
2019-11-02,11147.22,2483.0799999999995,ratecode,Suburb,2019
2019-11-03,2952404.8848000024,544311.0200000036,ratecode,City,2019
2019-11-03,442983.87,113696.79999999981,ratecode,JFK,2019
2019-11-03,54203.31,10901.670000000006,ratecode,EWR,2019
2019-11-03,19293.75,4012.3500000000017,ratecode,Suburb,2019
2019-11-04,3113288.0477999994,531007.8399999936,ratecode,City,2019
2019-11-04,476784.63,121589.58,ratecode,JFK,2019
2019-11-04,59147.55,11594.330000000004,ratecode,EWR,2019
2019-11-04,16715.79,3416.7900000000004,ratecode,Suburb,2019
2019-11-05,3245830.3836000026,543540.7999999995,ratecode,City,2019
2019-11-05,364792.05,91676.21000000027,ratecode,JFK,2019
2019-11-05,41981.31,8509.199999999997,ratecode,EWR,2019
2019-11-05,14340.69,2991.020000000001,ratecode,Suburb,2019
2019-11-06,3610297.1141999946,588963.1600000061,ratecode,City,2019
2019-11-06,398917.89,102796.7299999996,ratecode,JFK,2019
2019-11-06,45002.16,8808.210000000005,ratecode,EWR,2019
2019-11-06,17027.64,3490.1899999999982,ratecode,Suburb,2019
2019-11-07,3887998.077600003,619323.459999998,ratecode,City,2019
2019-11-07,455812.44659999997,116603.08000000019,ratecode,JFK,2019
2019-11-07,54404.91,10646.289999999999,ratecode,EWR,2019
2019-11-07,15201.9,3101.62,ratecode,Suburb,2019
2019-11-08,3951713.694600018,631274.6300000092,ratecode,City,2019
2019-11-08,444281.04,112382.42999999995,ratecode,JFK,2019
2019-11-08,52592.4,10321.999999999995,ratecode,EWR,2019
2019-11-08,19285.686,3902.209999999999,ratecode,Suburb,2019
2019-11-09,3478237.421400012,572062.6,ratecode,City,2019
2019-11-09,356727.42,89268.33999999975,ratecode,JFK,2019
2019-11-09,30365.37,6131.700000000001,ratecode,EWR,2019
2019-11-09,11430.72,2437.14,ratecode,Suburb,2019
2019-11-10,2878065.691199995,523480.0599999939,ratecode,City,2019
2019-11-10,455046.3792000001,114975.02000000009,ratecode,JFK,2019
2019-11-10,56781.27,11709.950000000013,ratecode,EWR,2019
2019-11-10,19443.69,4153.7199999999975,ratecode,Suburb,2019
2019-11-11,2731992.026399985,473706.529999991,ratecode,City,2019
2019-11-11,461790.63,120042.16999999959,ratecode,JFK,2019
2019-11-11,48237.840000000004,9759.410000000003,ratecode,EWR,2019
2019-11-11,21716.1,4494.72,ratecode,Suburb,2019
2019-11-12,3597220.758599991,564701.340000007,ratecode,City,2019
2019-11-12,378367.92,96521.87000000004,ratecode,JFK,2019
2019-11-12,41979.42,8461.589999999995,ratecode,EWR,2019
2019-11-12,18401.607,3771.3700000000013,ratecode,Suburb,2019
2019-11-13,3689858.818799998,588272.9199999956,ratecode,City,2019
2019-11-13,387461.34,98835.63999999968,ratecode,JFK,2019
2019-11-13,52425.45,10111.31999999999,ratecode,EWR,2019
2019-11-13,20610.198,4182.210000000001,ratecode,Suburb,2019
2019-11-14,3829913.7785999947,623428.9499999975,ratecode,City,2019
2019-11-14,421387.47000000003,108500.15999999944,ratecode,JFK,2019
2019-11-14,48876.66,9593.240000000005,ratecode,EWR,2019
2019-11-14,18072.18,3729.4599999999996,ratecode,Suburb,2019
2019-11-15,3763767.4956000047,615554.7399999913,ratecode,City,2019
2019-11-15,427601.79,109139.44999999947,ratecode,JFK,2019
2019-11-15,51668.82,10042.870000000003,ratecode,EWR,2019
2019-11-15,20581.785,4175.4000000000015,ratecode,Suburb,2019
2019-11-16,3522140.9244000115,588628.460000001,ratecode,City,2019
2019-11-16,322609.77,80316.92000000001,ratecode,JFK,2019
2019-11-16,31673.88,6454.99,ratecode,EWR,2019
2019-11-16,13628.79,2823.640000000001,ratecode,Suburb,2019
2019-11-17,2848561.7705999934,523581.2599999994,ratecode,City,2019
2019-11-17,458510.22000000003,116442.39999999979,ratecode,JFK,2019
2019-11-17,51754.5,10672.059999999987,ratecode,EWR,2019
2019-11-17,20503.98,4204.800000000001,ratecode,Suburb,2019
2019-11-18,3154570.561799987,524960.5600000028,ratecode,City,2019
2019-11-18,464984.73,119212.53000000004,ratecode,JFK,2019
2019-11-18,41789.16,8316.359999999995,ratecode,EWR,2019
2019-11-18,20248.83,4128.089999999997,ratecode,Suburb,2019
2019-11-19,3384283.2155999835,555584.269999988,ratecode,City,2019
2019-11-19,357356.79,90951.30000000034,ratecode,JFK,2019
2019-11-19,43128.54,8534.470000000005,ratecode,EWR,2019
2019-11-19,16845.57,3394.4299999999994,ratecode,Suburb,2019
2019-11-20,3607874.4113999973,590027.4400000081,ratecode,City,2019
2019-11-20,367763.76,92460.6399999998,ratecode,JFK,2019
2019-11-20,49744.8,9799.630000000003,ratecode,EWR,2019
2019-11-20,16381.89,3443.7599999999993,ratecode,Suburb,2019
2019-11-21,3834033.4367999877,627101.1200000038,ratecode,City,2019
2019-11-21,431485.74,110559.04999999971,ratecode,JFK,2019
2019-11-21,54231.03,10712.470000000005,ratecode,EWR,2019
2019-11-21,18838.89,3838.59,ratecode,Suburb,2019
2019-11-22,3505070.4065999934,576307.1000000095,ratecode,City,2019
2019-11-22,391886.46,100116.93999999983,ratecode,JFK,2019
2019-11-22,55758.15,10887.289999999999,ratecode,EWR,2019
2019-11-22,17748.36,3546.220000000004,ratecode,Suburb,2019
2019-11-23,3220542.2466000025,550230.2200000064,ratecode,City,2019
2019-11-23,320606.37,80007.10999999993,ratecode,JFK,2019
2019-11-23,36708.21,7530.390000000001,ratecode,EWR,2019
2019-11-23,10770.48,2338.3399999999992,ratecode,Suburb,2019
2019-11-24,2700214.8389999913,493757.6300000013,ratecode,City,2019
2019-11-24,369260.64,91973.44999999958,ratecode,JFK,2019
2019-11-24,49064.4,10206.990000000018,ratecode,EWR,2019
2019-11-24,14522.76,3093.2599999999998,ratecode,Suburb,2019
2019-11-25,2924565.978599982,487731.73000000423,ratecode,City,2019
2019-11-25,304012.8,76620.49000000027,ratecode,JFK,2019
2019-11-25,38324.16,7664.320000000003,ratecode,EWR,2019
2019-11-25,14506.38,2939.460000000001,ratecode,Suburb,2019
2019-11-26,3275814.691799988,519068.5999999962,ratecode,City,2019
2019-11-26,335872.53,86015.78999999978,ratecode,JFK,2019
2019-11-26,54446.49,10064.940000000006,ratecode,EWR,2019
2019-11-26,14873.67,3015.739999999997,ratecode,Suburb,2019
2019-11-27,2884570.9451999865,475576.46000000904,ratecode,City,2019
2019-11-27,329238.0,84325.96999999943,ratecode,JFK,2019
2019-11-27,50902.74,9844.660000000007,ratecode,EWR,2019
2019-11-27,16137.45,3218.189999999997,ratecode,Suburb,2019
2019-11-28,1855783.7045999612,351855.64999999665,ratecode,City,2019
2019-11-28,229930.47,58181.49999999996,ratecode,JFK,2019
2019-11-28,33616.17,6569.419999999993,ratecode,EWR,2019
2019-11-28,13326.39,2772.1899999999996,ratecode,Suburb,2019
2019-11-29,2151110.6693999907,384313.11999999394,ratecode,City,2019
2019-11-29,276318.0882,69043.59000000017,ratecode,JFK,2019
2019-11-29,19576.62,4183.609999999998,ratecode,EWR,2019
2019-11-29,8373.960000000001,1785.4400000000003,ratecode,Suburb,2019
2019-11-30,2657948.214599989,480586.719999998,ratecode,City,2019
2019-11-30,370469.61,94079.45000000007,ratecode,JFK,2019
2019-11-30,32953.41,6736.040000000001,ratecode,EWR,2019
2019-11-30,12575.43,2641.24,ratecode,Suburb,2019
2019-12-01,2483623.384199992,462818.79999999056,ratecode,City,2019
2019-12-01,515857.23,131047.88000000048,ratecode,JFK,2019
2019-12-01,40994.1,8142.830000000002,ratecode,EWR,2019
2019-12-01,15972.39,3409.1200000000003,ratecode,Suburb,2019
2019-12-02,2846262.598199989,490882.5000000002,ratecode,City,2019
2019-12-02,518331.24,133470.23999999982,ratecode,JFK,2019
2019-12-02,41569.92,8438.810000000003,ratecode,EWR,2019
2019-12-02,21301.56,4289.8200000000015,ratecode,Suburb,2019
2019-12-03,3620984.0183999958,600760.1999999916,ratecode,City,2019
2019-12-03,462185.01,120509.13999999988,ratecode,JFK,2019
2019-12-03,44047.71,8566.300000000007,ratecode,EWR,2019
2019-12-03,20393.1,4195.600000000001,ratecode,Suburb,2019
2019-12-04,3761904.220200001,606193.9599999868,ratecode,City,2019
2019-12-04,418695.48,107390.33999999955,ratecode,JFK,2019
2019-12-04,48718.53,9561.31999999999,ratecode,EWR,2019
2019-12-04,18042.948,3833.4199999999964,ratecode,Suburb,2019
2019-12-05,4084642.598400006,659088.4699999981,ratecode,City,2019
2019-12-05,481376.7,124177.9899999998,ratecode,JFK,2019
2019-12-05,66484.53,12899.619999999994,ratecode,EWR,2019
2019-12-05,17028.27,3515.420000000002,ratecode,Suburb,2019
2019-12-06,4062431.923200003,657935.0100000137,ratecode,City,2019
2019-12-06,432480.51,108966.36000000016,ratecode,JFK,2019
2019-12-06,58349.340000000004,11172.620000000012,ratecode,EWR,2019
2019-12-06,19463.22,3941.190000000001,ratecode,Suburb,2019
2019-12-07,3824568.455400022,623276.3399999851,ratecode,City,2019
2019-12-07,332398.71,82833.25999999986,ratecode,JFK,2019
